dataset,truth_id,nick,strain,beta,seed_loc,loc_row,loc_name,country,week,week_date,truth_100k
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,37,NaT,5
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,38,NaT,3
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,38,NaT,5
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,38,NaT,8
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,38,NaT,8
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,38,NaT,3
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,39,NaT,2
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,39,NaT,3
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,39,NaT,5
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,39,NaT,5
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,39,NaT,2
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,40,NaT,2
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,40,NaT,2
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,40,NaT,3
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,40,NaT,3
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,40,NaT,2
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,41,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,41,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,41,NaT,2
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,41,NaT,2
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,41,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,42,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,42,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,42,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,42,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,42,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,43,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,43,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,43,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,43,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,43,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,44,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,44,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,44,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,44,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,44,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,45,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,45,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,45,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,45,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,45,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,46,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,46,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,46,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,46,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,46,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,47,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,47,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,47,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,47,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,47,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,48,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,48,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,48,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,48,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,48,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,49,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,49,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,49,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,49,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,49,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,50,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,50,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,50,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,50,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,50,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,51,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,51,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,51,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,51,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,51,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,52,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,52,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,52,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,52,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,52,NaT,1
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,1,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,1,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,1,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,1,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,1,NaT,51
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,2,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,2,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,2,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,2,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,2,NaT,136
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,3,NaT,1
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,3,NaT,1
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,3,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,3,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,3,NaT,432
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,4,NaT,2
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,4,NaT,3
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,4,NaT,1
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,4,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,4,NaT,1275
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,5,NaT,9
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,5,NaT,11
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,5,NaT,4
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,5,NaT,1
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,5,NaT,2951
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,6,NaT,30
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,6,NaT,41
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,6,NaT,13
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,6,NaT,6
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,6,NaT,4472
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,7,NaT,103
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,7,NaT,136
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,7,NaT,45
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,7,NaT,23
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,7,NaT,4264
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,8,NaT,331
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,8,NaT,437
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,8,NaT,143
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,8,NaT,89
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,8,NaT,2520
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,9,NaT,1017
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,9,NaT,1280
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,9,NaT,488
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,9,NaT,321
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,9,NaT,1008
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,10,NaT,2625
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,10,NaT,3079
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,10,NaT,1389
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,10,NaT,1019
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,10,NaT,412
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,11,NaT,4467
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,11,NaT,4953
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,11,NaT,3390
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,11,NaT,2669
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,11,NaT,170
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,12,NaT,4336
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,12,NaT,4134
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,12,NaT,4781
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,12,NaT,4514
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,12,NaT,65
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,13,NaT,2441
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,13,NaT,2158
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,13,NaT,3904
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,13,NaT,4204
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,13,NaT,35
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,14,NaT,1025
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,14,NaT,808
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,14,NaT,1825
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,14,NaT,2517
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,14,NaT,15
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,15,NaT,369
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,15,NaT,253
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,15,NaT,732
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,15,NaT,942
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,15,NaT,7
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,16,NaT,129
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,16,NaT,94
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,16,NaT,232
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,16,NaT,323
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,16,NaT,3
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,17,NaT,40
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,17,NaT,34
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,17,NaT,86
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,17,NaT,109
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,17,NaT,1
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,18,NaT,16
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,18,NaT,12
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,18,NaT,28
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,18,NaT,44
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,18,NaT,1
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,19,NaT,5
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,19,NaT,4
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,19,NaT,10
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,19,NaT,14
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,19,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,20,NaT,2
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,20,NaT,1
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,20,NaT,4
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,20,NaT,6
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,20,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,21,NaT,1
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,21,NaT,1
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,21,NaT,1
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,21,NaT,2
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,21,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,22,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,22,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,22,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,22,NaT,1
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,22,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,23,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,23,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,23,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,23,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,23,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,24,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,24,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,24,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,24,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,24,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,25,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,25,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,25,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,25,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,25,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,26,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,26,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,26,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,26,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,26,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,27,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,27,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,27,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,27,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,27,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,28,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,28,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,28,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,28,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,28,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,29,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,29,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,29,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,29,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,29,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,30,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,30,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,30,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,30,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,30,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,31,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,31,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,31,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,31,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,31,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,32,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,32,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,32,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,32,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,32,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,33,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,33,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,33,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,33,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,33,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,34,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,34,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,34,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,34,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,34,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,35,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,35,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,35,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,35,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,35,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,36,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,36,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,36,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,36,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,36,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,37,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,37,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,37,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,37,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,37,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,38,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,38,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,38,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,38,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,38,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,39,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,39,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,39,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,39,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,39,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,40,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,40,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,40,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,40,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,40,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,41,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,41,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,41,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,41,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,41,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,42,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,42,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,42,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,42,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,42,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,43,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,43,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,43,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,43,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,43,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,44,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,44,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,44,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,44,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,44,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,45,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,45,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,45,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,45,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,45,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,46,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,46,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,46,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,46,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,46,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,47,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,47,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,47,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,47,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,47,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,48,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,48,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,48,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,48,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,48,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,49,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,49,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,49,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,49,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,49,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,50,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,50,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,50,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,50,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,50,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,51,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,51,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,51,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,51,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,51,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,84,Texas,US,52,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,10,California,US,52,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,66,Ontario,CA,52,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,22,Estado de Mexico,MX,52,NaT,0
synth,tr15,tr15_me_NY,me,2,NY,55,New York,US,52,NaT,0
synth,tr19,tr19_me_GA,me,2,GA,84,Texas,US,1,NaT,0
synth,tr19,tr19_me_GA,me,2,GA,10,California,US,1,NaT,0
synth,tr19,tr19_me_GA,me,2,GA,66,Ontario,CA,1,NaT,0
synth,tr19,tr19_me_GA,me,2,GA,22,Estado de Mexico,MX,1,NaT,0
synth,tr19,tr19_me_GA,me,2,GA,55,New York,US,1,NaT,0
synth,tr19,tr19_me_GA,me,2,GA,84,Texas,US,2,NaT,0
synth,tr19,tr19_me_GA,me,2,GA,10,California,US,2,NaT,0
synth,tr19,tr19_me_GA,me,2,GA,66,Ontario,CA,2,NaT,0
