0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13532,0,20912,0,0,21709,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235985,0,11594,0,0,0,0,0,0,0,0,0,0,94433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103338,0,0,0,0,0,0,0,0,0,0,0,101768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18075,0,0
0,0,0,0,0,0,99978,0,0,0,0,0,0,30987,0,27898,0,0,0,1289295,0,0,0,0,32228,0,0,0,0,0,0,0,299423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379219,0,0,0,0,0,0,0,0,0,0,0,24503,0,0,0,33208,56589,0,0,0,0,0,144194,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,23409,0,0,0,0,0,30987,0,0,0,0,0,0,581481,0,0,0,0,5424,0,0,0,0,0,0,0,49976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73840,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32182,0,0,66780,0,8736,66160,0,0,0,0,0,0,0,0,0,166504,0,12580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10942,0,0,0,0,0,0,0,0,0,0,0,0
0,45620,61740,40540,848090,41110,0,0,152760,2808550,0,0,27898,0,0,0,75020,0,226860,122214,0,0,1149620,459070,0,0,0,0,112980,869800,191600,118160,413498,43300,148450,175350,16710,22540,191450,312700,324020,0,432020,12790,492750,140410,0,0,171460,675940,0,15050,258860,108140,630180,0,362310,85790,0,12440,0,0,0,284220,197100,208380,335790,430120,0,0,85000,0,909498,17040,0,7780,0,0,57160,68990,0,0,289670,1757430,0,348330,0,13750,314280,557550,4050,230020,52780,0,0,0
0,8960,0,13000,40400,0,0,0,20120,169060,0,0,0,0,0,75020,0,0,114680,0,0,0,620520,131880,0,0,0,0,0,169200,16930,5460,0,0,20330,16730,0,0,127240,0,68920,0,49650,0,28420,0,0,0,5420,48190,0,0,15010,6730,8910,0,141490,0,0,0,0,0,0,36580,8400,37140,12030,67200,0,0,0,0,18078,0,0,0,0,0,29550,0,0,0,32540,108990,0,13390,0,0,61400,22840,0,15150,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59240,12750,100080,135230,23040,0,0,158220,584230,0,0,0,0,0,226860,114680,0,0,306596,0,0,1235320,384550,0,0,0,0,11340,550670,105830,33010,0,10450,87980,128890,58700,26540,24970,488430,138720,0,159720,21570,221250,12900,0,0,51130,103930,0,30530,52650,30860,493020,0,231770,7740,0,29820,0,0,0,160440,33370,491920,69950,62720,0,0,203640,0,415666,61610,0,8380,0,0,136630,8310,0,0,168720,667960,0,70790,0,31600,67350,113080,6660,87630,4580,0,0,0
317514,0,0,0,209604,0,2214383,309065,331772,3176778,462433,1235985,1289295,581481,166504,122214,0,0,306596,0,236920,0,2631614,880682,386447,807161,0,0,0,986294,0,0,3543209,0,0,0,0,0,0,123380,175522,115066,0,0,0,0,0,44232,0,768060,0,0,298860,0,1354286,0,117528,0,0,0,3175320,0,1266775,0,0,456918,0,0,0,0,229104,83253,4570151,0,264747,0,1075928,817240,0,0,804267,950733,0,3659868,0,151324,809645,0,0,0,0,0,0,1414069,0,155394
0,0,0,0,0,0,74501,0,0,20988,0,0,0,0,0,0,0,0,0,236920,0,0,0,0,0,0,0,0,0,52184,0,0,21467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,11594,0,0,12580,0,0,0,0,0,0,0,0,0,0,32874,0,0,0,0,0,0,127380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19478,0,10802,0,0,0,0,0,0,0,0,0,0,199921,0,9420,0,0,0,0,0,0,0,0,0,118911,0,0,0,0,0,0,0,0,0,0,0,0,0,7759,0,0,0,0,0,0,0,0,0
0,168300,46730,441138,501960,128940,0,0,432086,2607230,0,0,0,0,0,1149620,620520,0,1235320,2631614,0,0,0,2984170,0,0,0,0,33590,3042840,1055150,280020,131238,50990,1105880,501650,194380,152852,1384200,1556640,1477360,0,655670,34570,1031080,39140,0,0,171700,782000,51764,244250,2222280,80990,6150390,54532,1962450,100510,0,191376,26554,0,0,1622660,205650,263402,192490,2778940,16692,0,518002,0,2007010,461440,0,50452,0,0,318750,74620,0,0,1219950,3139880,0,260170,0,71490,874510,437340,155150,497700,13990,72140,0,0
0,286840,32290,56060,308650,132230,0,0,88000,1322070,0,0,0,0,0,459070,131880,0,384550,880682,0,0,2984170,0,93586,0,0,0,20920,861540,286260,62430,369496,46530,347260,373800,43660,16320,402940,387100,463300,0,294150,125760,460570,27620,0,0,79620,371010,0,26920,325840,53670,1204600,0,793480,13280,0,14500,257304,0,0,580650,137330,452520,109970,743320,0,0,12520,0,1586222,55220,0,0,0,0,336210,18570,0,0,452080,1483470,0,178790,0,17310,623970,238140,27040,266610,10620,0,0,0
0,0,0,0,0,0,322818,0,0,363844,0,0,32228,5424,0,0,0,0,0,386447,0,0,0,93586,0,0,0,0,0,64462,0,0,26716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255593,0,0,0,0,0,0,0,0,0,0,0,113118,0,0,0,0,0,0,0,0,0,0,549980,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,58334,24686,0,65362,0,8690,146252,0,0,0,0,0,0,0,0,0,807161,0,32874,0,0,0,0,0,0,0,14526,0,0,7660,0,0,0,0,10802,0,0,0,0,41294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59344,0,0,0,0,28316,0,0,0,0,24496,7213,0,0,0,15294,0,0,0,0,0,0,0,76058,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18890,0,110030,0,0,0,11940,355040,0,0,0,0,0,112980,0,0,11340,0,0,0,33590,20920,0,0,0,0,0,37510,5930,0,0,0,5160,6030,0,0,10070,12120,11980,0,39720,0,17700,9480,0,0,5690,117560,0,0,9700,6160,19430,0,12460,0,0,0,0,0,0,8760,7030,9300,85280,13420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10860,74120,0,137150,0,0,10440,205920,0,8160,0,0,0,0
0,86570,55450,44008,891860,90360,0,0,245066,3083380,0,0,0,0,0,869800,169200,0,550670,986294,52184,0,3042840,861540,64462,14526,0,0,37510,0,207710,173980,787866,65160,251930,252320,35000,47060,393250,739190,608170,177898,723570,20180,630770,35060,0,0,200300,891010,0,77210,546230,81000,1875970,0,636500,40160,0,22440,186084,0,9752,660470,121800,824820,303000,865500,0,0,306126,0,1425640,111240,0,14546,0,0,163180,43840,0,0,457080,1764390,0,232120,0,35800,327430,517740,10080,201360,17290,0,0,84566
